 haloID    z                BH_ID                    gas_ID           m_BH        m_gas     Z/Zsolar     iron_gas    Mg_gas      alpha_gas
 m0501  2.263218      576460760893483162                   99819  3.69260e+08  6.30097e+06  1.463615  8.24764e+03  2.48972e+03  9.11736e+04
 m0501  2.263793      576460760893483162                   72504  3.69242e+08  7.74389e+06  1.664846  1.15089e+04  3.53056e+03  1.27878e+05
 m0501  2.268583      576460760893483162                   93833  3.53235e+08  8.41958e+06  1.482769  1.10357e+04  3.37181e+03  1.23749e+05
 m0501  2.279452      576460760893483162                   90099  3.30593e+08  7.16417e+06  1.623462  1.05217e+04  3.17972e+03  1.14996e+05
 m0501  2.286187      576460760893483162                   72808  3.28807e+08  8.13722e+06  1.784923  1.33076e+04  4.01722e+03  1.43694e+05
 m0501  2.290664      576460760893483162                  120738  3.28807e+08  8.33347e+06  1.872538  1.46458e+04  4.34056e+03  1.53708e+05
 m0501  2.292647      576460760893483162                   90480  3.01143e+08  6.86986e+06  1.743846  1.07297e+04  3.29819e+03  1.18910e+05
 m0501  2.296185      576460760893483162                   89755  2.94836e+08  7.62292e+06  1.728692  1.19215e+04  3.62694e+03  1.30536e+05
 m0501  2.301332      576460760893483162                  150830  2.86412e+08  7.74528e+06  1.906077  1.33269e+04  4.10653e+03  1.46472e+05
 m0501  2.302924      576460760893483162      576460760893513147  2.82226e+08  7.35500e+06  1.830769  1.26237e+04  3.73625e+03  1.32617e+05
 m0501  2.305720      576460760893483162                   69462  2.71778e+08  7.88042e+06  1.827615  1.29843e+04  3.98681e+03  1.42875e+05
 m0501  2.312388      576460760893483162                  120534  2.58878e+08  1.01356e+07  1.844154  1.61236e+04  5.16500e+03  1.86861e+05
 m0501  2.317003      576460760893483162                  133979  2.53975e+08  7.06819e+06  1.883846  1.24071e+04  3.70722e+03  1.31489e+05
 m0501  2.322160      576460760893483162                  159416  2.44526e+08  1.06385e+07  1.859538  1.84208e+04  5.49889e+03  1.95208e+05
 m0501  2.326591      576460760893483162                  185718  2.34036e+08  9.68306e+06  1.862769  1.67889e+04  5.01917e+03  1.78028e+05
 m0501  2.330624      576460760893483162     1152921504607007204  2.28904e+08  6.09653e+06  1.906000  1.07607e+04  3.23500e+03  1.14846e+05
 m0501  2.334934      576460760893483162                  185687  2.21832e+08  6.57903e+06  1.068692  6.12028e+03  1.85403e+03  6.97708e+04
 m0501  2.338530      576460760893483162                  129774  2.11815e+08  9.52903e+06  1.535308  1.23857e+04  3.99361e+03  1.46264e+05
 m0501  2.344538      576460760893483162                  155797  2.03069e+08  7.14014e+06  1.791692  1.12342e+04  3.54611e+03  1.27450e+05
 m0501  2.347773      576460760893483162                  155521  1.95189e+08  8.01806e+06  1.490538  1.01589e+04  3.25125e+03  1.19415e+05
 m0501  2.359414      576460760893483162                  150949  1.74062e+08  6.58736e+06  1.451385  7.98319e+03  2.58861e+03  9.58583e+04
 m0501  2.359414      576460760893483162      576460752303575026  1.74062e+08  5.93278e+06  1.761615  9.02569e+03  2.89097e+03  1.04319e+05
 m0501  2.373011      576460760893483162      576460760893518017  1.63885e+08  8.50292e+06  1.711308  1.24635e+04  4.00986e+03  1.45417e+05
 m0501  2.378082      576460760893483162                  190273  1.56519e+08  6.96889e+06  1.614385  9.45861e+03  3.08292e+03  1.12736e+05
 m0501  2.382961      576460760893483162                  186202  1.49969e+08  7.63361e+06  1.419308  9.13736e+03  2.93361e+03  1.08347e+05
 m0501  2.393938      576460760893483162                   77207  1.40875e+08  8.27486e+06  1.768000  1.24544e+04  4.04611e+03  1.46389e+05
 m0501  2.399695      576460760893483162                  185828  1.33832e+08  6.80153e+06  1.744154  1.01253e+04  3.27750e+03  1.18646e+05
 m0501  2.411688      576460760893483162                  181056  1.20768e+08  9.90472e+06  1.774538  1.51458e+04  4.86653e+03  1.75514e+05
 m0501  2.427639      576460760893483162                  120674  1.13268e+08  1.04476e+07  1.796538  1.61333e+04  5.20153e+03  1.87486e+05
 m0501  2.433948      576460760893483162                  156190  1.08290e+08  9.46569e+06  1.793385  1.46847e+04  4.70583e+03  1.69431e+05
 m0501  2.455043      576460760893483162                  155939  9.41754e+07  5.91500e+06  0.064678  3.85042e+02  8.43972e+01  3.32486e+03
 m0501  2.458712      576460760893483162                  155988  9.13911e+07  6.57097e+06  0.652885  3.54861e+03  1.10911e+03  4.30917e+04
 m0501  2.462628      576460760893483162                  155587  8.33493e+07  6.59819e+06  0.573238  3.22472e+03  9.64056e+02  3.74625e+04
 m0501  2.483083      576460760893483162                  163595  7.35860e+07  8.69222e+06  1.870846  1.32904e+04  4.51597e+03  1.63667e+05
 m0501  2.508526      576460760893483162                   89317  6.65122e+07  9.03181e+06  1.842308  1.36840e+04  4.61708e+03  1.67236e+05
 m0664  1.117621     1152921530376769815      576460760893572040  7.89379e+08  8.83250e+06  1.796000  2.06875e+04  4.39917e+03  1.45181e+05
 m0664  1.119848     1152921530376769815      576460752303611553  7.72421e+08  6.48167e+06  1.898692  1.67097e+04  3.42972e+03  1.11942e+05
 m0664  1.126809     1152921530376769815     2882303778697205511  7.66454e+08  8.20181e+06  2.959077  3.78944e+04  7.32653e+03  2.16708e+05
 m0664  1.166603     1152921530376769815      576460752303611937  7.18642e+08  1.03510e+07  2.494077  2.18722e+04  7.13167e+03  2.59500e+05
 m0664  1.171553     1152921530376769815                  161922  7.18642e+08  9.04958e+06  2.322923  2.31250e+04  5.84556e+03  2.00931e+05
 m0664  1.176075     1152921530376769815                  213565  7.18642e+08  7.98389e+06  0.493569  3.67542e+03  9.94528e+02  3.90153e+04
 m0664  1.195269     1152921530376769815      576460760893571472  6.16831e+08  6.87847e+06  2.253461  1.41403e+04  4.47361e+03  1.55778e+05
 m0664  1.211191     1152921530376769815                  144947  6.01243e+08  9.70889e+06  2.394538  2.20764e+04  6.76194e+03  2.32486e+05
 m0664  1.216464     1152921530376769815                  188373  5.64581e+08  1.04660e+07  2.438846  2.48653e+04  7.43944e+03  2.54153e+05
 m0664  1.218589     1152921530376769815                  145692  5.64581e+08  7.33653e+06  2.311692  1.56931e+04  4.91194e+03  1.70333e+05
 m0664  1.221087     1152921530376769815                   70121  5.64581e+08  8.49208e+06  2.387769  1.90764e+04  5.89319e+03  2.03139e+05
 m0664  1.221146     1152921530376769815                  187861  5.64581e+08  9.16514e+06  2.427385  2.12167e+04  6.47847e+03  2.22486e+05
 m0664  1.224298     1152921530376769815                  192221  5.33158e+08  6.96597e+06  2.094846  1.06158e+04  4.18333e+03  1.51903e+05
 m0664  1.227896     1152921530376769815                  118134  5.08024e+08  7.71194e+06  2.025154  1.10897e+04  4.46514e+03  1.63097e+05
 m0664  1.231371     1152921530376769815                  213422  4.94096e+08  9.51028e+06  2.071154  1.44194e+04  5.64681e+03  2.04819e+05
 m0664  1.232726     1152921530376769815      576460752303612195  4.93804e+08  8.56472e+06  2.049231  1.27731e+04  5.02875e+03  1.82681e+05
 m0664  1.233499     1152921530376769815                   70380  4.93804e+08  6.48819e+06  2.056923  9.49833e+03  3.81861e+03  1.39333e+05
 m0664  1.234402     1152921530376769815                  109800  4.67974e+08  8.05653e+06  2.032615  1.14925e+04  4.67986e+03  1.71264e+05
 m0664  1.236461     1152921530376769815                  112365  4.64162e+08  6.51403e+06  1.982231  9.40139e+03  3.68361e+03  1.34354e+05
 m0664  1.238789     1152921530376769815                  219060  4.38636e+08  8.41986e+06  2.019385  1.20901e+04  4.86181e+03  1.77542e+05
 m0664  1.241052     1152921530376769815                  141370  4.37794e+08  5.92750e+06  0.399362  2.23111e+03  5.90611e+02  2.34292e+04
 m0664  1.242550     1152921530376769815                   66328  4.25851e+08  6.45458e+06  2.052154  9.73389e+03  3.79806e+03  1.37589e+05
 m0664  1.243093     1152921530376769815                  218144  4.24315e+08  9.57097e+06  0.394838  3.64056e+03  9.36194e+02  3.71306e+04
 m0664  1.245329     1152921530376769815      576460752303611571  3.90831e+08  6.44792e+06  1.964461  9.04917e+03  3.61764e+03  1.32101e+05
 m0664  1.246893     1152921530376769815                  194287  3.83617e+08  6.46458e+06  1.941769  8.95944e+03  3.58347e+03  1.31003e+05
 m0664  1.247146     1152921530376769815                  107587  3.83249e+08  7.48167e+06  2.063538  1.11444e+04  4.42389e+03  1.60875e+05
 m0664  1.247277     1152921530376769815                   61740  3.83247e+08  6.35569e+06  1.965615  8.97458e+03  3.56917e+03  1.30254e+05
 m0664  1.248116     1152921530376769815                   65324  3.83247e+08  9.01778e+06  2.058538  1.32290e+04  5.31319e+03  1.93750e+05
 m0664  1.248768     1152921530376769815                  149605  3.83247e+08  7.57667e+06  2.053461  1.11314e+04  4.45444e+03  1.62319e+05
 m0664  1.249511     1152921530376769815                   99452  3.39179e+08  9.56250e+06  2.068154  1.42417e+04  5.66500e+03  2.06153e+05
 m0664  1.249613     1152921530376769815      576460760893571963  3.38742e+08  6.18486e+06  2.078538  9.25583e+03  3.68194e+03  1.34039e+05
 m0664  1.250782     1152921530376769815                  192475  3.25222e+08  7.82389e+06  2.060000  1.15857e+04  4.61569e+03  1.68042e+05
 m0664  1.251953     1152921530376769815     1152921513196922923  3.19521e+08  7.90125e+06  2.011846  1.13726e+04  4.54583e+03  1.65847e+05
 m0664  1.252501     1152921530376769815                   98554  3.13556e+08  6.11333e+06  1.206615  5.81917e+03  2.06403e+03  7.57361e+04
 m0664  1.253445     1152921530376769815                  199105  2.94032e+08  7.09014e+06  2.037923  1.03421e+04  4.13431e+03  1.50736e+05
 m0664  1.255860     1152921530376769815                   61729  2.83456e+08  9.55597e+06  2.056231  1.40764e+04  5.62458e+03  2.04972e+05
 m0664  1.256119     1152921530376769815                  197582  2.76322e+08  7.04667e+06  2.008385  1.00511e+04  4.04542e+03  1.47792e+05
 m0664  1.256343     1152921530376769815                  162072  2.71379e+08  8.49861e+06  2.007000  1.23735e+04  4.88319e+03  1.77583e+05
 m0664  1.256409     1152921530376769815                  161111  2.66858e+08  9.02278e+06  2.032923  1.29592e+04  5.24458e+03  1.91667e+05
 m0664  1.256995     1152921530376769815                   71313  2.50653e+08  8.16403e+06  2.045923  1.18949e+04  4.77833e+03  1.74361e+05
 m0664  1.258203     1152921530376769815                  202014  2.46187e+08  5.90861e+06  0.482585  2.48722e+03  7.60167e+02  2.87875e+04
 m0664  1.258494     1152921530376769815                  214048  2.36447e+08  9.68958e+06  2.080846  1.45611e+04  5.77750e+03  2.10056e+05
 m0664  1.259182     1152921530376769815                  193087  2.35318e+08  6.40806e+06  2.030846  9.38778e+03  3.72556e+03  1.35628e+05
 m0664  1.259244     1152921530376769815                   60272  2.35296e+08  8.07736e+06  2.016923  1.16467e+04  4.65944e+03  1.69972e+05
 m0664  1.260715     1152921530376769815                  218151  2.09842e+08  8.70903e+06  2.079461  1.30479e+04  5.18847e+03  1.88764e+05
 m0664  1.262121     1152921530376769815                  102366  2.00619e+08  8.72417e+06  2.088154  1.29560e+04  5.21722e+03  1.90208e+05
 m0664  1.262904     1152921530376769815                  107364  1.89700e+08  7.91667e+06  2.060846  1.16299e+04  4.67042e+03  1.70278e+05
 m0664  1.263949     1152921530376769815                  201567  1.83401e+08  9.99139e+06  2.040615  1.44431e+04  5.83139e+03  2.12986e+05
 m0664  1.266238     1152921530376769815                  118774  1.72449e+08  7.81722e+06  2.057692  1.15715e+04  4.60597e+03  1.67736e+05
 m0664  1.267219     1152921530376769815                  229649  1.68583e+08  7.20375e+06  2.076692  1.07856e+04  4.28597e+03  1.55875e+05
 m0664  1.268335     1152921530376769815                  119452  1.63276e+08  8.15778e+06  2.081154  1.21314e+04  4.86181e+03  1.77167e+05
 m0664  1.268953     1152921530376769815                  141542  1.52854e+08  8.99667e+06  2.071692  1.33382e+04  5.33708e+03  1.94431e+05
 m0664  1.269741     1152921530376769815                  109615  1.45185e+08  8.18417e+06  2.084538  1.23225e+04  4.88778e+03  1.77750e+05
 m0664  1.270235     1152921530376769815                  192053  1.32749e+08  1.12453e+07  2.070461  1.67292e+04  6.66903e+03  2.42778e+05
 m0664  1.272856     1152921530376769815                  198036  1.24653e+08  6.26500e+06  1.335769  6.68236e+03  2.33306e+03  8.62028e+04
 m0664  1.274242     1152921530376769815                  188862  1.19022e+08  5.98222e+06  0.420862  2.52403e+03  6.41236e+02  2.47208e+04
 m0664  1.275287     1152921530376769815                   98212  1.08292e+08  8.80014e+06  1.715308  1.15242e+04  4.27944e+03  1.56556e+05
 m0664  1.278444     1152921530376769815                  161583  1.01833e+08  5.91750e+06  0.254662  1.47542e+03  3.74264e+02  1.47931e+04
 m0664  1.278834     1152921530376769815                  219047  9.60857e+07  6.32986e+06  0.477323  2.80875e+03  7.53639e+02  3.00028e+04
 m0664  1.279701     1152921530376769815     2305843017803826154  8.84931e+07  6.28111e+06  1.211308  6.39500e+03  2.09236e+03  7.77542e+04
 m0664  1.280876     1152921530376769815                  152350  8.51793e+07  5.92569e+06  0.258431  1.52542e+03  3.88792e+02  1.50694e+04
 m0664  1.283449     1152921530376769815                  214138  7.82356e+07  6.26972e+06  0.386985  2.28806e+03  6.11042e+02  2.41028e+04
 m0664  1.283579     1152921530376769815                   66319  7.81481e+07  5.93097e+06  0.257054  1.53597e+03  3.80653e+02  1.48903e+04
 m0664  1.294288     1152921530376769815                  107538  5.79165e+07  5.92708e+06  0.289192  1.64708e+03  4.24306e+02  1.68875e+04
 m0664  1.298032     1152921530376769815                  183411  5.06336e+07  6.23889e+06  1.692231  8.12069e+03  2.99194e+03  1.09385e+05
 m0858  0.491000     9800113989257086282     6341073412118643217  1.98443e+09  6.47597e+06  2.525308  3.94333e+04  5.23806e+03  1.39667e+05
 m0858  0.491816     9800113989257086282     6341085506746548753  1.98443e+09  6.84236e+06  2.619077  4.09361e+04  5.73278e+03  1.54931e+05
 m0858  0.492163     9800113989257086282     6341078359920968209  1.98443e+09  7.96111e+06  2.699692  4.69431e+04  6.86889e+03  1.87597e+05
 m0858  0.558210     9800113989257086282     3458765046396584465  1.98443e+09  6.53944e+06  2.909692  3.82528e+04  5.95819e+03  1.70264e+05
 m0858  0.715466     4035226288326278523     4035226013448357662  1.98429e+09  8.45625e+06  3.088385  4.48792e+04  8.18875e+03  2.37681e+05
 m0858  0.721327     4035226288326278523     4611686250355649185  1.98429e+09  6.69153e+06  3.177077  3.51778e+04  6.63431e+03  1.95139e+05
 m0858  0.753814     1729382282680131835     2882303933315839209  1.98415e+09  7.45083e+06  2.849769  3.75292e+04  6.65722e+03  1.87486e+05
 m0858  0.800005     1729382282680131835     1152921530376711993  1.98415e+09  9.07694e+06  2.796000  2.75194e+04  7.45236e+03  2.47875e+05
 m0858  0.801052     1729382282680131835      576460760893474456  7.91392e+08  6.10444e+06  2.875615  1.84681e+04  5.15292e+03  1.72250e+05
 m0858  0.809110     1729382282680131835      576460752303534665  7.80808e+08  7.40708e+06  2.865923  2.24431e+04  6.23167e+03  2.08083e+05
 m0858  0.813496     1729382282680131835     1152921530376708580  7.69267e+08  8.74375e+06  2.954000  2.67625e+04  7.58472e+03  2.54319e+05
 m0858  0.816039     1729382282680131835      576460752303456710  7.61665e+08  7.49542e+06  2.874000  2.27694e+04  6.33194e+03  2.11250e+05
 m0858  0.818347     1729382282680131835                  113628  7.53649e+08  8.66181e+06  2.696231  2.18167e+04  6.79500e+03  2.33597e+05
 m0858  0.822606     1729382282680131835                   91703  7.32047e+08  8.05625e+06  0.858077  5.25986e+03  1.96069e+03  7.17056e+04
 m0858  0.827192     1729382282680131835                   49478  7.16994e+08  6.31833e+06  2.686077  1.56167e+04  4.93431e+03  1.70250e+05
 m0858  0.828478     1729382282680131835      576460760893394820  7.11712e+08  6.65556e+06  2.319769  1.51319e+04  4.48792e+03  1.53569e+05
 m0858  0.829933     1729382282680131835      576460752303468065  7.00919e+08  6.15194e+06  2.708769  1.59569e+04  4.86167e+03  1.66139e+05
 m0858  0.831180     1729382282680131835      576460760893456469  6.84361e+08  1.04958e+07  2.700385  2.61292e+04  8.24431e+03  2.84222e+05
 m0858  0.833187     1729382282680131835                   77051  6.84361e+08  9.05222e+06  2.662231  2.24417e+04  7.00569e+03  2.41111e+05
 m0858  0.834324     1729382282680131835      576460760893481797  6.64467e+08  7.36194e+06  2.697769  1.83222e+04  5.77667e+03  1.99139e+05
 m0858  0.835442     1729382282680131835      576460760893449971  6.51044e+08  1.06587e+07  2.673538  2.64083e+04  8.28722e+03  2.85472e+05
 m0858  0.835806     1729382282680131835                   66279  6.49578e+08  6.89708e+06  2.715077  1.74069e+04  5.44889e+03  1.87528e+05
 m0858  0.841410     1729382282680131835     1152921504606912279  5.97937e+08  7.09986e+06  2.714461  1.83931e+04  5.61764e+03  1.92153e+05
 m0858  0.844331     1729382282680131835                   27122  5.88519e+08  8.81347e+06  2.709154  2.28042e+04  6.96111e+03  2.38139e+05
 m0858  0.844586     1729382282680131835                   74236  5.70600e+08  9.44542e+06  2.702923  2.41694e+04  7.43278e+03  2.54847e+05
 m0858  0.844586     1729382282680131835                   83929  5.70600e+08  9.42097e+06  2.716769  2.39319e+04  7.45167e+03  2.56056e+05
 m0858  0.844971     1729382282680131835      576460752303536989  5.63517e+08  7.16694e+06  2.701538  1.84972e+04  5.64361e+03  1.93014e+05
 m0858  0.846173     1729382282680131835      576460752303450878  5.55008e+08  6.90903e+06  3.039231  1.76250e+04  6.10681e+03  2.14056e+05
 m0858  0.846521     1729382282680131835                   98256  5.51290e+08  9.00500e+06  2.717538  2.31736e+04  7.13167e+03  2.44375e+05
 m0858  0.848118     1729382282680131835                   15647  5.33249e+08  9.15569e+06  2.707385  2.33208e+04  7.21681e+03  2.47639e+05
 m0858  0.849027     1729382282680131835                   80410  5.23392e+08  9.72306e+06  2.707154  2.46792e+04  7.66403e+03  2.63208e+05
 m0858  0.850279     1729382282680131835                   56609  5.16265e+08  9.34556e+06  2.700615  2.36944e+04  7.34431e+03  2.52222e+05
 m0858  0.850868     1729382282680131835      576460760893441308  5.14237e+08  6.01875e+06  2.710846  1.57278e+04  4.75944e+03  1.62403e+05
 m0858  0.851245     1729382282680131835      576460752303439541  5.05633e+08  6.29056e+06  2.706000  1.63014e+04  4.96444e+03  1.69722e+05
 m0858  0.853891     1729382282680131835      576460752303503871  4.82533e+08  7.95042e+06  2.906615  1.78028e+04  6.74528e+03  2.39875e+05
 m0858  0.853891     1729382282680131835      576460760893415066  4.82533e+08  7.36958e+06  3.369154  1.62736e+04  7.21819e+03  2.62972e+05
 m0858  0.854589     1729382282680131835      576460752303515275  4.79182e+08  6.11806e+06  2.919923  1.38614e+04  5.21792e+03  1.85250e+05
 m0858  0.856066     1729382282680131835      576460760893438308  4.74492e+08  6.46125e+06  2.619846  1.32712e+04  4.88500e+03  1.73931e+05
 m0858  0.856410     1729382282680131835                   62008  4.47818e+08  1.01794e+07  2.516692  1.99250e+04  7.38431e+03  2.63542e+05
 m0858  0.857296     1729382282680131835      576460760893425353  4.44233e+08  8.52417e+06  2.673385  1.82486e+04  6.58486e+03  2.33500e+05
 m0858  0.858239     1729382282680131835                   36176  4.25503e+08  6.66042e+06  2.574385  1.34343e+04  4.94681e+03  1.76208e+05
 m0858  0.858449     1729382282680131835                   75031  4.25492e+08  7.07056e+06  2.656231  1.52500e+04  5.43069e+03  1.91694e+05
 m0858  0.858767     1729382282680131835                   33225  4.01279e+08  1.06337e+07  2.543231  2.10944e+04  7.79861e+03  2.77986e+05
 m0858  0.860465     1729382282680131835                  113784  3.91662e+08  8.03222e+06  1.385077  8.37014e+03  3.18042e+03  1.15246e+05
 m0858  0.860894     1729382282680131835      576460760893432701  3.87614e+08  6.98028e+06  2.888231  1.62417e+04  5.89681e+03  2.07889e+05
 m0858  0.862021     1729382282680131835                  110269  3.84465e+08  6.52542e+06  2.653154  1.37526e+04  5.00222e+03  1.77639e+05
 m0858  0.862073     1729382282680131835                   39827  3.84431e+08  6.53972e+06  2.536538  1.30169e+04  4.78222e+03  1.70417e+05
 m0858  0.863527     1729382282680131835                   57293  3.62044e+08  7.18319e+06  2.626923  1.49792e+04  5.44861e+03  1.93639e+05
 m0858  0.865686     1729382282680131835                   52109  3.46501e+08  9.95375e+06  2.548769  2.00486e+04  7.32278e+03  2.60694e+05
 m0858  0.868782     1729382282680131835                   68873  3.42156e+08  8.22444e+06  2.682615  1.76167e+04  6.37861e+03  2.26292e+05
 m0858  0.871401     1729382282680131835      576460752303547755  3.35471e+08  6.58528e+06  2.718000  1.38003e+04  5.16542e+03  1.84514e+05
 m0858  0.871454     1729382282680131835                  111114  3.35468e+08  6.80389e+06  2.671692  1.44111e+04  5.25139e+03  1.86514e+05
 m0858  0.872943     1729382282680131835      576460760893449119  3.24050e+08  6.28514e+06  2.613461  1.28565e+04  4.74056e+03  1.68861e+05
 m0858  0.874650     1729382282680131835                   63863  3.10256e+08  9.30556e+06  2.616077  1.92667e+04  7.02778e+03  2.49778e+05
 m0858  0.875321     1729382282680131835     1152921521786735608  3.04597e+08  8.62264e+06  2.637077  1.80125e+04  6.56611e+03  2.33319e+05
 m0858  0.875764     1729382282680131835      576460752303471547  2.98893e+08  6.56472e+06  2.623769  1.38079e+04  4.97625e+03  1.76403e+05
 m0858  0.878576     1729382282680131835     1152921521786829255  2.85967e+08  1.12487e+07  2.710077  2.43639e+04  8.81500e+03  3.12722e+05
 m0858  0.878601     1729382282680131835     1152921513196905233  2.85962e+08  8.06556e+06  2.685769  1.76153e+04  6.26347e+03  2.21528e+05
 m0858  0.878658     1729382282680131835                  123858  2.85961e+08  6.29139e+06  2.686461  1.34017e+04  4.88472e+03  1.73472e+05
 m0858  0.878658     1729382282680131835      576460760893468422  2.85961e+08  9.41889e+06  2.677385  2.01750e+04  7.28944e+03  2.58514e+05
 m0858  0.882431     1729382282680131835                   32944  2.46486e+08  1.10400e+07  2.714231  2.38486e+04  8.66444e+03  3.07444e+05
 m0858  0.884801     1729382282680131835      576460752303487441  2.37449e+08  9.44208e+06  2.692000  2.04778e+04  7.35083e+03  2.60306e+05
 m0858  0.888446     1729382282680131835      576460760893402105  2.31182e+08  1.02846e+07  2.151231  1.62375e+04  6.33931e+03  2.29292e+05
 m0858  0.890356     1729382282680131835                  126222  2.26168e+08  6.33153e+06  2.636231  1.20451e+04  4.79944e+03  1.73569e+05
 m0858  0.890406     1729382282680131835                   47633  2.26151e+08  8.62194e+06  2.654077  1.64958e+04  6.58056e+03  2.37972e+05
 m0858  0.890763     1729382282680131835     2305843077933200549  2.26151e+08  8.55917e+06  0.982385  6.06500e+03  2.38986e+03  8.80278e+04
 m0858  0.890792     1729382282680131835                   13190  2.26151e+08  5.99097e+06  1.681385  7.22694e+03  2.86708e+03  1.04989e+05
 m0858  0.892846     1729382282680131835                   41765  1.87897e+08  7.45472e+06  1.010462  5.27000e+03  2.13500e+03  7.89111e+04
 m0858  0.896504     1729382282680131835                  100816  1.75958e+08  5.94653e+06  1.123231  4.68264e+03  1.88958e+03  6.98111e+04
 m0858  0.898693     1729382282680131835                   27515  1.70829e+08  7.12292e+06  1.335615  6.66444e+03  2.69875e+03  9.94319e+04
 m0858  0.899627     1729382282680131835      576460752303533992  1.67618e+08  7.92931e+06  2.510769  1.39722e+04  5.71236e+03  2.07722e+05
 m0858  0.902407     1729382282680131835                   49314  1.40292e+08  8.55750e+06  2.646385  1.63597e+04  6.51069e+03  2.35542e+05
 m0858  0.908124     1729382282680131835                   57937  1.28628e+08  6.46236e+06  2.288769  1.07954e+04  4.23889e+03  1.53403e+05
 m0858  0.910855     1729382282680131835                   57225  1.21926e+08  6.04681e+06  1.406923  6.00042e+03  2.42111e+03  8.89361e+04
 m0858  0.910968     1729382282680131835                   74891  1.21907e+08  7.07528e+06  1.626154  7.91667e+03  3.28125e+03  1.20521e+05
 m0858  0.912598     1729382282680131835      576460760893468722  1.07469e+08  8.31125e+06  1.787154  1.03321e+04  4.23972e+03  1.55361e+05
 m0858  0.916296     1729382282680131835                   95405  1.01267e+08  6.89889e+06  2.850923  1.31918e+04  5.65333e+03  2.06569e+05
 m0858  0.922363     1729382282680131835                   74454  9.36647e+07  8.63194e+06  2.687231  1.69125e+04  6.67889e+03  2.41000e+05
 m0858  0.930517     1729382282680131835      576460752303489672  8.42261e+07  8.99236e+06  2.630461  1.63458e+04  6.77278e+03  2.47583e+05
 m0908  0.293027     1152921504606925617                   89868  9.72018e+08  9.91083e+06  3.257692  2.72500e+04  9.40375e+03  3.30361e+05
 m0908  0.355438     1152921504606925617                   30447  9.47786e+08  8.51667e+06  1.664231  1.08622e+04  4.05181e+03  1.47403e+05
 m0908  0.360574     1152921504606925617                   53328  9.37992e+08  7.12500e+06  1.725077  1.94681e+04  3.68375e+03  1.17447e+05
 m0908  0.362049     1152921504606925617                   50274  9.27242e+08  8.67000e+06  1.447615  9.77722e+03  3.57458e+03  1.30590e+05
 m0908  0.363730     1152921504606925617                   32933  9.20332e+08  6.05556e+06  1.184846  7.20417e+03  2.06014e+03  7.29403e+04
 m0908  0.365229     1152921504606925617                  115434  9.12539e+08  6.02722e+06  1.427769  6.93028e+03  2.45444e+03  8.92333e+04
 m0908  0.366367     1152921504606925617                   47929  9.09185e+08  6.04792e+06  1.182846  7.12986e+03  2.05514e+03  7.28958e+04
 m0908  0.367314     1152921504606925617                   92807  9.07724e+08  6.00222e+06  1.400154  7.24611e+03  2.40611e+03  8.66875e+04
 m0908  0.370115     1152921504606925617                   32941  8.96657e+08  5.89528e+06  0.791231  3.40083e+03  1.29978e+03  4.86542e+04
 m0908  0.371906     1152921504606925617                   50522  8.91686e+08  8.48694e+06  0.856154  5.27375e+03  2.03111e+03  7.59042e+04
 m0908  0.374246     1152921504606925617                  114927  8.83231e+08  6.25444e+06  1.310538  5.70028e+03  2.31750e+03  8.63097e+04
 m0908  0.437765     1152921504606925617     1729382265500290760  8.61222e+08  6.54403e+06  2.296385  3.78875e+04  4.82875e+03  1.24297e+05
 m0908  0.440673     1152921504606925617     1729382265500288076  8.52325e+08  8.49972e+06  2.368385  4.92847e+04  6.44611e+03  1.68333e+05
 m0908  0.448077     1152921504606925617     1729382274090201217  8.44594e+08  6.65278e+06  2.318769  3.87097e+04  4.95861e+03  1.27867e+05
 m0908  0.468562     1152921504606925617     1152921530376733772  8.37671e+08  7.20278e+06  2.351923  3.73875e+04  5.34792e+03  1.45556e+05
 m0908  0.488758     1152921504606925617     1152921521786817100  8.10457e+08  8.42292e+06  2.387615  3.86625e+04  6.24597e+03  1.78806e+05
 m0908  0.490457     1152921504606925617     2305843112292970192  8.03564e+08  6.06819e+06  2.383769  2.79153e+04  4.49597e+03  1.28660e+05
 m0908  0.505990     1152921504606925617      576460760893441459  7.86760e+08  6.61236e+06  2.413769  2.58028e+04  4.86222e+03  1.47556e+05
 m0908  0.519344     1152921504606925617     1729382256910325782  7.72994e+08  8.23417e+06  2.453538  2.85000e+04  6.06944e+03  1.92028e+05
 m0908  0.521364     1152921504606925617                   94522  7.61058e+08  9.05181e+06  2.418077  2.95361e+04  6.54569e+03  2.09694e+05
 m0908  0.524474     1152921504606925617                   61042  7.44406e+08  9.27542e+06  2.396615  2.94000e+04  6.63486e+03  2.13542e+05
 m0908  0.525213     1152921504606925617      576460760893479584  7.37721e+08  6.33097e+06  2.409154  2.01000e+04  4.55375e+03  1.46750e+05
 m0908  0.526655     1152921504606925617      576460752303481773  7.30128e+08  7.97292e+06  2.434231  2.80611e+04  5.83944e+03  1.83500e+05
 m0908  0.527739     1152921504606925617                  115440  7.30128e+08  7.94972e+06  2.419000  2.52292e+04  5.73875e+03  1.85222e+05
 m0908  0.528776     1152921504606925617      576460760893406192  7.15229e+08  8.53250e+06  2.436615  3.00889e+04  6.25667e+03  1.96542e+05
 m0908  0.529662     1152921504606925617      576460760893409045  6.94578e+08  8.09653e+06  2.441231  2.75208e+04  5.92889e+03  1.88014e+05
